STATION,TIME,X,Y,VALUE
10011,2018032202,146.5315,-38.19428,3.2
10011,2018032314,146.5315,-38.19428,3.2
10011,2018032701,146.5315,-38.19428,3.2
10011,2018032916,146.5315,-38.19428,3.2
10011,2018040113,146.5315,-38.19428,3.2
10011,2018040615,146.5315,-38.19428,3.2
10011,2018051017,146.5315,-38.19428,3.2
10011,2018051214,146.5315,-38.19428,3.2
10011,2018051514,146.5315,-38.19428,3.2
10011,2018052115,146.5315,-38.19428,3.2
10011,2018061502,146.5315,-38.19428,3.2
10011,2018061805,146.5315,-38.19428,3.2
10011,2018063012,146.5315,-38.19428,3.2
10011,2018070900,146.5315,-38.19428,3.2
10011,2018070917,146.5315,-38.19428,3.2
10011,2018072006,146.5315,-38.19428,3.2
10011,2018080403,146.5315,-38.19428,3.2
10011,2018080715,146.5315,-38.19428,3.2
10011,2018081213,146.5315,-38.19428,3.2
10011,2018081214,146.5315,-38.19428,3.2
10011,2018081306,146.5315,-38.19428,3.2
10011,2018081901,146.5315,-38.19428,3.2
10011,2018082112,146.5315,-38.19428,3.2
10011,2018090212,146.5315,-38.19428,3.2
10011,2018091013,146.5315,-38.19428,3.2
10011,2018091901,146.5315,-38.19428,3.2
10011,2018092111,146.5315,-38.19428,3.2
10011,2018092610,146.5315,-38.19428,3.2
10011,2018100218,146.5315,-38.19428,3.2
10011,2018100523,146.5315,-38.19428,3.2
10011,2018111612,146.5315,-38.19428,3.2
10011,2018111804,146.5315,-38.19428,3.2
10011,2018113004,146.5315,-38.19428,3.2
10011,2018120616,146.5315,-38.19428,3.2
10011,2018122206,146.5315,-38.19428,3.2
10011,2018122715,146.5315,-38.19428,3.2
10017,2018010107,146.4245,-38.22939,3.2
10017,2018010219,146.4245,-38.22939,3.2
10017,2018010704,146.4245,-38.22939,3.2
10017,2018020119,146.4245,-38.22939,3.2
10017,2018020423,146.4245,-38.22939,3.2
10017,2018021207,146.4245,-38.22939,3.2
10017,2018022601,146.4245,-38.22939,3.2
10017,2018030121,146.4245,-38.22939,3.2
10017,2018031410,146.4245,-38.22939,3.2
10017,2018031509,146.4245,-38.22939,3.2
10017,2018031604,146.4245,-38.22939,3.2
10017,2018041813,146.4245,-38.22939,3.2
10017,2018042902,146.4245,-38.22939,3.2
10017,2018051716,146.4245,-38.22939,3.2
10017,2018051901,146.4245,-38.22939,3.2
10017,2018052020,146.4245,-38.22939,3.2
10017,2018052121,146.4245,-38.22939,3.2
10017,2018053009,146.4245,-38.22939,3.2
10017,2018061416,146.4245,-38.22939,3.2
10017,2018061923,146.4245,-38.22939,3.2
10017,2018071716,146.4245,-38.22939,3.2
10017,2018072008,146.4245,-38.22939,3.2
10017,2018082714,146.4245,-38.22939,3.2
10017,2018083109,146.4245,-38.22939,3.2
10017,2018092314,146.4245,-38.22939,3.2
10017,2018092622,146.4245,-38.22939,3.2
10017,2018101213,146.4245,-38.22939,3.2
10017,2018102615,146.4245,-38.22939,3.2
10017,2018110605,146.4245,-38.22939,3.2
10017,2018110903,146.4245,-38.22939,3.2
10017,2018110912,146.4245,-38.22939,3.2
10017,2018110916,146.4245,-38.22939,3.2
10017,2018111318,146.4245,-38.22939,3.2
10017,2018112003,146.4245,-38.22939,3.2
10017,2018113006,146.4245,-38.22939,3.2
10017,2018120204,146.4245,-38.22939,3.2
10017,2018120517,146.4245,-38.22939,3.2
10017,2018120905,146.4245,-38.22939,3.2
10017,2018121206,146.4245,-38.22939,3.2
10017,2018121400,146.4245,-38.22939,3.2
10017,2018121515,146.4245,-38.22939,3.2
10017,2018122121,146.4245,-38.22939,3.2
10017,2018122303,146.4245,-38.22939,3.2
10017,2018122914,146.4245,-38.22939,3.2
10107,2018010103,144.3703,-38.17356,3.2
10107,2018010512,144.3703,-38.17356,3.2
10107,2018020510,144.3703,-38.17356,3.2
10107,2018021213,144.3703,-38.17356,3.2
10107,2018021905,144.3703,-38.17356,3.2
10107,2018022408,144.3703,-38.17356,3.2
10107,2018030123,144.3703,-38.17356,3.2
10107,2018030405,144.3703,-38.17356,3.2
10107,2018030505,144.3703,-38.17356,3.2
10107,2018030621,144.3703,-38.17356,3.2
10107,2018030711,144.3703,-38.17356,3.2
10107,2018031414,144.3703,-38.17356,3.2
10107,2018031416,144.3703,-38.17356,3.2
10107,2018032400,144.3703,-38.17356,3.2
10107,2018032922,144.3703,-38.17356,3.2
10107,2018033012,144.3703,-38.17356,3.2
10107,2018042507,144.3703,-38.17356,3.2
10107,2018042610,144.3703,-38.17356,3.2
10107,2018042622,144.3703,-38.17356,3.2
10107,2018050602,144.3703,-38.17356,3.2
10107,2018051308,144.3703,-38.17356,3.2
10107,2018051716,144.3703,-38.17356,3.2
10107,2018052904,144.3703,-38.17356,3.2
10107,2018053014,144.3703,-38.17356,3.2
10107,2018060718,144.3703,-38.17356,3.2
10107,2018061216,144.3703,-38.17356,3.2
10107,2018061403,144.3703,-38.17356,3.2
10107,2018061621,144.3703,-38.17356,3.2
10107,2018062412,144.3703,-38.17356,3.2
10107,2018070106,144.3703,-38.17356,3.2
10107,2018071020,144.3703,-38.17356,3.2
10107,2018073022,144.3703,-38.17356,3.2
10107,2018080616,144.3703,-38.17356,3.2
10107,2018081404,144.3703,-38.17356,3.2
10107,2018081507,144.3703,-38.17356,3.2
10107,2018081621,144.3703,-38.17356,3.2
10107,2018081622,144.3703,-38.17356,3.2
10107,2018082021,144.3703,-38.17356,3.2
10107,2018082118,144.3703,-38.17356,3.2
10107,2018082222,144.3703,-38.17356,3.2
10107,2018082912,144.3703,-38.17356,3.2
10107,2018083023,144.3703,-38.17356,3.2
10107,2018090207,144.3703,-38.17356,3.2
10107,2018091012,144.3703,-38.17356,3.2
10107,2018091822,144.3703,-38.17356,3.2
10107,2018092107,144.3703,-38.17356,3.2
10107,2018092210,144.3703,-38.17356,3.2
10107,2018092507,144.3703,-38.17356,3.2
10107,2018092509,144.3703,-38.17356,3.2
10107,2018092906,144.3703,-38.17356,3.2
10107,2018092914,144.3703,-38.17356,3.2
10107,2018100507,144.3703,-38.17356,3.2
10107,2018101104,144.3703,-38.17356,3.2
10107,2018101806,144.3703,-38.17356,3.2
10107,2018101904,144.3703,-38.17356,3.2
10107,2018102503,144.3703,-38.17356,3.2
10107,2018110416,144.3703,-38.17356,3.2
10107,2018111318,144.3703,-38.17356,3.2
10107,2018111600,144.3703,-38.17356,3.2
10107,2018111604,144.3703,-38.17356,3.2
10107,2018111716,144.3703,-38.17356,3.2
10107,2018111717,144.3703,-38.17356,3.2
10107,2018111805,144.3703,-38.17356,3.2
10107,2018111817,144.3703,-38.17356,3.2
10107,2018112114,144.3703,-38.17356,3.2
10107,2018122707,144.3703,-38.17356,3.2
10107,2018123108,144.3703,-38.17356,3.2
10217,2018010606,146.3873,-38.23929,3.2
10217,2018011314,146.3873,-38.23929,3.2
10217,2018011808,146.3873,-38.23929,3.2
10217,2018011917,146.3873,-38.23929,3.2
10217,2018012406,146.3873,-38.23929,3.2
10217,2018013103,146.3873,-38.23929,3.2
10217,2018020300,146.3873,-38.23929,3.2
10217,2018020304,146.3873,-38.23929,3.2
10217,2018020317,146.3873,-38.23929,3.2
10217,2018021106,146.3873,-38.23929,3.2
10217,2018021210,146.3873,-38.23929,3.2
10217,2018022207,146.3873,-38.23929,3.2
10217,2018022503,146.3873,-38.23929,3.2
10217,2018030118,146.3873,-38.23929,3.2
10217,2018030523,146.3873,-38.23929,3.2
10217,2018030608,146.3873,-38.23929,3.2
10217,2018030708,146.3873,-38.23929,3.2
10217,2018030710,146.3873,-38.23929,3.2
10217,2018030810,146.3873,-38.23929,3.2
10217,2018030907,146.3873,-38.23929,3.2
10217,2018031520,146.3873,-38.23929,3.2
10217,2018031700,146.3873,-38.23929,3.2
10217,2018033013,146.3873,-38.23929,3.2
10217,2018040401,146.3873,-38.23929,3.2
10217,2018040502,146.3873,-38.23929,3.2
10217,2018040805,146.3873,-38.23929,3.2
10217,2018041006,146.3873,-38.23929,3.2
10217,2018042608,146.3873,-38.23929,3.2
10217,2018042713,146.3873,-38.23929,3.2
10217,2018051021,146.3873,-38.23929,3.2
10217,2018051104,146.3873,-38.23929,3.2
10217,2018051217,146.3873,-38.23929,3.2
10217,2018051312,146.3873,-38.23929,3.2
10217,2018051820,146.3873,-38.23929,3.2
10217,2018051821,146.3873,-38.23929,3.2
10217,2018051910,146.3873,-38.23929,3.2
10217,2018060605,146.3873,-38.23929,3.2
10217,2018061503,146.3873,-38.23929,3.2
10217,2018061507,146.3873,-38.23929,3.2
10217,2018061808,146.3873,-38.23929,3.2
10217,2018061913,146.3873,-38.23929,3.2
10217,2018062214,146.3873,-38.23929,3.2
10217,2018063014,146.3873,-38.23929,3.2
10217,2018070613,146.3873,-38.23929,3.2
10217,2018071923,146.3873,-38.23929,3.2
10217,2018072013,146.3873,-38.23929,3.2
10217,2018072405,146.3873,-38.23929,3.2
10217,2018072714,146.3873,-38.23929,3.2
10217,2018073013,146.3873,-38.23929,3.2
10217,2018080205,146.3873,-38.23929,3.2
10217,2018080410,146.3873,-38.23929,3.2
10217,2018081313,146.3873,-38.23929,3.2
10217,2018081511,146.3873,-38.23929,3.2
10217,2018081723,146.3873,-38.23929,3.2
10217,2018090312,146.3873,-38.23929,3.2
10217,2018090613,146.3873,-38.23929,3.2
10217,2018090806,146.3873,-38.23929,3.2
10217,2018091413,146.3873,-38.23929,3.2
10217,2018091903,146.3873,-38.23929,3.2
10217,2018092015,146.3873,-38.23929,3.2
10217,2018092115,146.3873,-38.23929,3.2
10217,2018092315,146.3873,-38.23929,3.2
10217,2018092607,146.3873,-38.23929,3.2
10217,2018092812,146.3873,-38.23929,3.2
10217,2018100100,146.3873,-38.23929,3.2
10217,2018100111,146.3873,-38.23929,3.2
10217,2018100112,146.3873,-38.23929,3.2
10217,2018100508,146.3873,-38.23929,3.2
10217,2018100915,146.3873,-38.23929,3.2
10217,2018102509,146.3873,-38.23929,3.2
10217,2018102706,146.3873,-38.23929,3.2
10217,2018110517,146.3873,-38.23929,3.2
10217,2018110721,146.3873,-38.23929,3.2
10217,2018111008,146.3873,-38.23929,3.2
10217,2018111019,146.3873,-38.23929,3.2
10217,2018111105,146.3873,-38.23929,3.2
10217,2018111523,146.3873,-38.23929,3.2
10217,2018111922,146.3873,-38.23929,3.2
10217,2018112214,146.3873,-38.23929,3.2
10217,2018112308,146.3873,-38.23929,3.2
10217,2018112416,146.3873,-38.23929,3.2
10217,2018112602,146.3873,-38.23929,3.2
10217,2018112603,146.3873,-38.23929,3.2
10217,2018112704,146.3873,-38.23929,3.2
10217,2018112803,146.3873,-38.23929,3.2
10217,2018121123,146.3873,-38.23929,3.2
10217,2018122123,146.3873,-38.23929,3.2
10218,2018010914,146.2583,-38.18647,3.2
10218,2018011413,146.2583,-38.18647,3.2
10218,2018011918,146.2583,-38.18647,3.2
10218,2018020208,146.2583,-38.18647,3.2
10218,2018020219,146.2583,-38.18647,3.2
10218,2018020422,146.2583,-38.18647,3.2
10218,2018020803,146.2583,-38.18647,3.2
10218,2018021204,146.2583,-38.18647,3.2
10218,2018021207,146.2583,-38.18647,3.2
10218,2018021312,146.2583,-38.18647,3.2
10218,2018030100,146.2583,-38.18647,3.2
10218,2018030323,146.2583,-38.18647,3.2
10218,2018031109,146.2583,-38.18647,3.2
10218,2018031317,146.2583,-38.18647,3.2
10218,2018032607,146.2583,-38.18647,3.2
10218,2018040423,146.2583,-38.18647,3.2
10218,2018040614,146.2583,-38.18647,3.2
10218,2018041523,146.2583,-38.18647,3.2
10218,2018041805,146.2583,-38.18647,3.2
10218,2018042111,146.2583,-38.18647,3.2
10218,2018050500,146.2583,-38.18647,3.2
10218,2018051117,146.2583,-38.18647,3.2
10218,2018052217,146.2583,-38.18647,3.2
10218,2018060312,146.2583,-38.18647,3.2
10218,2018060616,146.2583,-38.18647,3.2
10218,2018060807,146.2583,-38.18647,3.2
10218,2018061409,146.2583,-38.18647,3.2
10218,2018061606,146.2583,-38.18647,3.2
10218,2018062002,146.2583,-38.18647,3.2
10218,2018062408,146.2583,-38.18647,3.2
10218,2018063020,146.2583,-38.18647,3.2
10218,2018070519,146.2583,-38.18647,3.2
10218,2018070807,146.2583,-38.18647,3.2
10218,2018070821,146.2583,-38.18647,3.2
10218,2018071920,146.2583,-38.18647,3.2
10218,2018072004,146.2583,-38.18647,3.2
10218,2018072618,146.2583,-38.18647,3.2
10218,2018073022,146.2583,-38.18647,3.2
10218,2018080218,146.2583,-38.18647,3.2
10218,2018080400,146.2583,-38.18647,3.2
10218,2018080507,146.2583,-38.18647,3.2
10218,2018081103,146.2583,-38.18647,3.2
10218,2018081805,146.2583,-38.18647,3.2
10218,2018081904,146.2583,-38.18647,3.2
10218,2018082108,146.2583,-38.18647,3.2
10218,2018082513,146.2583,-38.18647,3.2
10218,2018090813,146.2583,-38.18647,3.2
10218,2018091007,146.2583,-38.18647,3.2
10218,2018092422,146.2583,-38.18647,3.2
10218,2018092518,146.2583,-38.18647,3.2
10218,2018092605,146.2583,-38.18647,3.2
10218,2018092901,146.2583,-38.18647,3.2
10218,2018092914,146.2583,-38.18647,3.2
10218,2018100219,146.2583,-38.18647,3.2
10218,2018100402,146.2583,-38.18647,3.2
10218,2018100719,146.2583,-38.18647,3.2
10218,2018102106,146.2583,-38.18647,3.2
10218,2018102718,146.2583,-38.18647,3.2
10218,2018103020,146.2583,-38.18647,3.2
10218,2018110101,146.2583,-38.18647,3.2
10218,2018111106,146.2583,-38.18647,3.2
10218,2018111210,146.2583,-38.18647,3.2
10218,2018111413,146.2583,-38.18647,3.2
10218,2018111909,146.2583,-38.18647,3.2
10218,2018112601,146.2583,-38.18647,3.2
10218,2018120321,146.2583,-38.18647,3.2
10218,2018121115,146.2583,-38.18647,3.2
10218,2018121420,146.2583,-38.18647,3.2
10218,2018121707,146.2583,-38.18647,3.2
10218,2018122000,146.2583,-38.18647,3.2
10218,2018123007,146.2583,-38.18647,3.2
10219,2018010219,146.4149,-38.30431,3.2
10219,2018010309,146.4149,-38.30431,3.2
10219,2018010501,146.4149,-38.30431,3.2
10219,2018010511,146.4149,-38.30431,3.2
10219,2018011004,146.4149,-38.30431,3.2
10219,2018011223,146.4149,-38.30431,3.2
10219,2018011511,146.4149,-38.30431,3.2
10219,2018013001,146.4149,-38.30431,3.2
10219,2018020212,146.4149,-38.30431,3.2
10219,2018020406,146.4149,-38.30431,3.2
10219,2018020701,146.4149,-38.30431,3.2
10219,2018030122,146.4149,-38.30431,3.2
10219,2018030505,146.4149,-38.30431,3.2
10219,2018030519,146.4149,-38.30431,3.2
10219,2018031209,146.4149,-38.30431,3.2
10219,2018031215,146.4149,-38.30431,3.2
10219,2018031414,146.4149,-38.30431,3.2
10219,2018031718,146.4149,-38.30431,3.2
10219,2018032605,146.4149,-38.30431,3.2
10219,2018032609,146.4149,-38.30431,3.2
10219,2018032723,146.4149,-38.30431,3.2
10219,2018033106,146.4149,-38.30431,3.2
10219,2018040803,146.4149,-38.30431,3.2
10219,2018042921,146.4149,-38.30431,3.2
10219,2018050514,146.4149,-38.30431,3.2
10219,2018051006,146.4149,-38.30431,3.2
10219,2018051105,146.4149,-38.30431,3.2
10219,2018051109,146.4149,-38.30431,3.2
10219,2018051707,146.4149,-38.30431,3.2
10219,2018052004,146.4149,-38.30431,3.2
10219,2018052106,146.4149,-38.30431,3.2
10219,2018061407,146.4149,-38.30431,3.2
10219,2018070418,146.4149,-38.30431,3.2
10219,2018070714,146.4149,-38.30431,3.2
10219,2018071011,146.4149,-38.30431,3.2
10219,2018071410,146.4149,-38.30431,3.2
10219,2018071612,146.4149,-38.30431,3.2
10219,2018071807,146.4149,-38.30431,3.2
10219,2018071906,146.4149,-38.30431,3.2
10219,2018071909,146.4149,-38.30431,3.2
10219,2018072016,146.4149,-38.30431,3.2
10219,2018072020,146.4149,-38.30431,3.2
10219,2018072403,146.4149,-38.30431,3.2
10219,2018073100,146.4149,-38.30431,3.2
10219,2018073106,146.4149,-38.30431,3.2
10219,2018080708,146.4149,-38.30431,3.2
10219,2018081111,146.4149,-38.30431,3.2
10219,2018081306,146.4149,-38.30431,3.2
10219,2018081404,146.4149,-38.30431,3.2
10219,2018082022,146.4149,-38.30431,3.2
10219,2018090522,146.4149,-38.30431,3.2
10219,2018091218,146.4149,-38.30431,3.2
10219,2018092307,146.4149,-38.30431,3.2
10219,2018092422,146.4149,-38.30431,3.2
10219,2018092504,146.4149,-38.30431,3.2
10219,2018092710,146.4149,-38.30431,3.2
10219,2018100803,146.4149,-38.30431,3.2
10219,2018101103,146.4149,-38.30431,3.2
10219,2018101603,146.4149,-38.30431,3.2
10219,2018101709,146.4149,-38.30431,3.2
10219,2018101915,146.4149,-38.30431,3.2
10219,2018102004,146.4149,-38.30431,3.2
10219,2018102105,146.4149,-38.30431,3.2
10219,2018111307,146.4149,-38.30431,3.2
10219,2018111415,146.4149,-38.30431,3.2
10219,2018111908,146.4149,-38.30431,3.2
10219,2018120401,146.4149,-38.30431,3.2
10219,2018121104,146.4149,-38.30431,3.2
10219,2018121310,146.4149,-38.30431,3.2
10219,2018122717,146.4149,-38.30431,3.2
10239,2018010200,144.97,-37.8074,3.2
10239,2018012922,144.97,-37.8074,3.2
10239,2018013109,144.97,-37.8074,3.2
10239,2018021014,144.97,-37.8074,3.2
10239,2018021222,144.97,-37.8074,3.2
10239,2018021317,144.97,-37.8074,3.2
10239,2018021704,144.97,-37.8074,3.2
10239,2018022303,144.97,-37.8074,3.2
10239,2018022319,144.97,-37.8074,3.2
10239,2018030307,144.97,-37.8074,3.2
10239,2018031810,144.97,-37.8074,3.2
10239,2018031821,144.97,-37.8074,3.2
10239,2018032219,144.97,-37.8074,3.2
10239,2018032423,144.97,-37.8074,3.2
10239,2018032901,144.97,-37.8074,3.2
10239,2018042907,144.97,-37.8074,3.2
10239,2018050409,144.97,-37.8074,3.2
10239,2018050612,144.97,-37.8074,3.2
10239,2018051302,144.97,-37.8074,3.2
10239,2018051702,144.97,-37.8074,3.2
10239,2018051718,144.97,-37.8074,3.2
10239,2018051821,144.97,-37.8074,3.2
10239,2018052001,144.97,-37.8074,3.2
10239,2018052215,144.97,-37.8074,3.2
10239,2018053020,144.97,-37.8074,3.2
10239,2018060118,144.97,-37.8074,3.2
10239,2018060708,144.97,-37.8074,3.2
10239,2018061122,144.97,-37.8074,3.2
10239,2018062521,144.97,-37.8074,3.2
10239,2018070622,144.97,-37.8074,3.2
10239,2018071116,144.97,-37.8074,3.2
10239,2018071522,144.97,-37.8074,3.2
10239,2018072012,144.97,-37.8074,3.2
10239,2018080506,144.97,-37.8074,3.2
10239,2018080607,144.97,-37.8074,3.2
10239,2018080803,144.97,-37.8074,3.2
10239,2018081520,144.97,-37.8074,3.2
10239,2018081820,144.97,-37.8074,3.2
10239,2018082200,144.97,-37.8074,3.2
10239,2018082702,144.97,-37.8074,3.2
10239,2018091104,144.97,-37.8074,3.2
10239,2018091120,144.97,-37.8074,3.2
10239,2018091202,144.97,-37.8074,3.2
10239,2018091504,144.97,-37.8074,3.2
10239,2018092003,144.97,-37.8074,3.2
10239,2018092503,144.97,-37.8074,3.2
10239,2018100301,144.97,-37.8074,3.2
10239,2018100421,144.97,-37.8074,3.2
10239,2018100712,144.97,-37.8074,3.2
10239,2018101015,144.97,-37.8074,3.2
10239,2018101502,144.97,-37.8074,3.2
10239,2018102620,144.97,-37.8074,3.2
10239,2018103005,144.97,-37.8074,3.2
10239,2018110317,144.97,-37.8074,3.2
10239,2018110319,144.97,-37.8074,3.2
10239,2018110807,144.97,-37.8074,3.2
10239,2018110905,144.97,-37.8074,3.2
10239,2018111003,144.97,-37.8074,3.2
10239,2018111623,144.97,-37.8074,3.2
10239,2018111721,144.97,-37.8074,3.2
10239,2018111802,144.97,-37.8074,3.2
10239,2018120208,144.97,-37.8074,3.2
10239,2018120316,144.97,-37.8074,3.2
10239,2018122700,144.97,-37.8074,3.2
10001,2018010101,145.0306,-37.77841,3.1
10001,2018010902,145.0306,-37.77841,3.1
10001,2018011115,145.0306,-37.77841,3.1
10001,2018012408,145.0306,-37.77841,3.1
10001,2018013015,145.0306,-37.77841,3.1
10001,2018020312,145.0306,-37.77841,3.1
10001,2018020601,145.0306,-37.77841,3.1
10001,2018021302,145.0306,-37.77841,3.1
10001,2018021910,145.0306,-37.77841,3.1
10001,2018022302,145.0306,-37.77841,3.1
10001,2018022521,145.0306,-37.77841,3.1
10001,2018022611,145.0306,-37.77841,3.1
10001,2018022709,145.0306,-37.77841,3.1
10001,2018030816,145.0306,-37.77841,3.1
10001,2018031818,145.0306,-37.77841,3.1
10001,2018032907,145.0306,-37.77841,3.1
10001,2018040403,145.0306,-37.77841,3.1
10001,2018040411,145.0306,-37.77841,3.1
10001,2018041307,145.0306,-37.77841,3.1
10001,2018041605,145.0306,-37.77841,3.1
10001,2018041608,145.0306,-37.77841,3.1
10001,2018042811,145.0306,-37.77841,3.1
10001,2018051101,145.0306,-37.77841,3.1
10001,2018051223,145.0306,-37.77841,3.1
10001,2018051804,145.0306,-37.77841,3.1
10001,2018052304,145.0306,-37.77841,3.1
10001,2018061611,145.0306,-37.77841,3.1
10001,2018070303,145.0306,-37.77841,3.1
10001,2018072107,145.0306,-37.77841,3.1
10001,2018072210,145.0306,-37.77841,3.1
10001,2018072404,145.0306,-37.77841,3.1
10001,2018073022,145.0306,-37.77841,3.1
10001,2018073103,145.0306,-37.77841,3.1
10001,2018073105,145.0306,-37.77841,3.1
10001,2018080504,145.0306,-37.77841,3.1
10001,2018080505,145.0306,-37.77841,3.1
10001,2018081210,145.0306,-37.77841,3.1
10001,2018081310,145.0306,-37.77841,3.1
10001,2018081313,145.0306,-37.77841,3.1
10001,2018081804,145.0306,-37.77841,3.1
10001,2018091802,145.0306,-37.77841,3.1
10001,2018091806,145.0306,-37.77841,3.1
10001,2018092412,145.0306,-37.77841,3.1
10001,2018100200,145.0306,-37.77841,3.1
10001,2018101501,145.0306,-37.77841,3.1
10001,2018101509,145.0306,-37.77841,3.1
10001,2018101823,145.0306,-37.77841,3.1
10001,2018102102,145.0306,-37.77841,3.1
10001,2018111210,145.0306,-37.77841,3.1
10001,2018112513,145.0306,-37.77841,3.1
10001,2018112603,145.0306,-37.77841,3.1
10001,2018112823,145.0306,-37.77841,3.1
10001,2018120222,145.0306,-37.77841,3.1
10001,2018120306,145.0306,-37.77841,3.1
10001,2018121815,145.0306,-37.77841,3.1
10001,2018122101,145.0306,-37.77841,3.1
10001,2018122222,145.0306,-37.77841,3.1
10003,2018012222,144.8728,-37.80488,3.1
10003,2018012223,144.8728,-37.80488,3.1
10003,2018012300,144.8728,-37.80488,3.1
10003,2018012816,144.8728,-37.80488,3.1
10003,2018021007,144.8728,-37.80488,3.1
10003,2018021821,144.8728,-37.80488,3.1
10003,2018021922,144.8728,-37.80488,3.1
10003,2018022422,144.8728,-37.80488,3.1
10003,2018022514,144.8728,-37.80488,3.1
10003,2018022717,144.8728,-37.80488,3.1
10003,2018032323,144.8728,-37.80488,3.1
10003,2018032423,144.8728,-37.80488,3.1
10003,2018032716,144.8728,-37.80488,3.1
10003,2018032904,144.8728,-37.80488,3.1
10003,2018033007,144.8728,-37.80488,3.1
10003,2018033014,144.8728,-37.80488,3.1
10003,2018040713,144.8728,-37.80488,3.1
10003,2018041305,144.8728,-37.80488,3.1
10003,2018041403,144.8728,-37.80488,3.1
10003,2018041619,144.8728,-37.80488,3.1
10003,2018042923,144.8728,-37.80488,3.1
10003,2018050705,144.8728,-37.80488,3.1
10003,2018051919,144.8728,-37.80488,3.1
10003,2018060905,144.8728,-37.80488,3.1
10003,2018060908,144.8728,-37.80488,3.1
10003,2018061116,144.8728,-37.80488,3.1
10003,2018061200,144.8728,-37.80488,3.1
10003,2018062915,144.8728,-37.80488,3.1
10003,2018070218,144.8728,-37.80488,3.1
10003,2018070413,144.8728,-37.80488,3.1
10003,2018071900,144.8728,-37.80488,3.1
10003,2018072017,144.8728,-37.80488,3.1
10003,2018072101,144.8728,-37.80488,3.1
10003,2018072311,144.8728,-37.80488,3.1
10003,2018072916,144.8728,-37.80488,3.1
10003,2018073121,144.8728,-37.80488,3.1
10003,2018080612,144.8728,-37.80488,3.1
10003,2018080617,144.8728,-37.80488,3.1
10003,2018080702,144.8728,-37.80488,3.1
10003,2018080723,144.8728,-37.80488,3.1
10003,2018081006,144.8728,-37.80488,3.1
10003,2018081012,144.8728,-37.80488,3.1
10003,2018081014,144.8728,-37.80488,3.1
10003,2018081306,144.8728,-37.80488,3.1
10003,2018082022,144.8728,-37.80488,3.1
10003,2018082100,144.8728,-37.80488,3.1
10003,2018082214,144.8728,-37.80488,3.1
10003,2018091105,144.8728,-37.80488,3.1
10003,2018091519,144.8728,-37.80488,3.1
10003,2018091704,144.8728,-37.80488,3.1
10003,2018091715,144.8728,-37.80488,3.1
10003,2018092112,144.8728,-37.80488,3.1
10003,2018092320,144.8728,-37.80488,3.1
10003,2018092512,144.8728,-37.80488,3.1
10003,2018093011,144.8728,-37.80488,3.1
10003,2018101710,144.8728,-37.80488,3.1
10003,2018102115,144.8728,-37.80488,3.1
10003,2018102701,144.8728,-37.80488,3.1
10003,2018110215,144.8728,-37.80488,3.1
10003,2018110704,144.8728,-37.80488,3.1
10003,2018111204,144.8728,-37.80488,3.1
10003,2018121315,144.8728,-37.80488,3.1
10003,2018121612,144.8728,-37.80488,3.1
10003,2018121615,144.8728,-37.80488,3.1
10003,2018121717,144.8728,-37.80488,3.1
10003,2018121718,144.8728,-37.80488,3.1
10003,2018121720,144.8728,-37.80488,3.1
10003,2018121819,144.8728,-37.80488,3.1
10003,2018122300,144.8728,-37.80488,3.1
10003,2018122305,144.8728,-37.80488,3.1
10003,2018122307,144.8728,-37.80488,3.1
10011,2018010213,146.5315,-38.19428,3.1
10011,2018010516,146.5315,-38.19428,3.1
10011,2018011019,146.5315,-38.19428,3.1
10011,2018011511,146.5315,-38.19428,3.1
10011,2018011706,146.5315,-38.19428,3.1
10011,2018011719,146.5315,-38.19428,3.1
10011,2018012304,146.5315,-38.19428,3.1
10011,2018013003,146.5315,-38.19428,3.1
10011,2018013118,146.5315,-38.19428,3.1
10011,2018013119,146.5315,-38.19428,3.1
10011,2018022020,146.5315,-38.19428,3.1
10011,2018030109,146.5315,-38.19428,3.1
10011,2018030123,146.5315,-38.19428,3.1
10011,2018030205,146.5315,-38.19428,3.1
10011,2018030211,146.5315,-38.19428,3.1
10011,2018031009,146.5315,-38.19428,3.1
10011,2018031517,146.5315,-38.19428,3.1
10011,2018032210,146.5315,-38.19428,3.1
10011,2018040716,146.5315,-38.19428,3.1
10011,2018040916,146.5315,-38.19428,3.1
10011,2018040922,146.5315,-38.19428,3.1
10011,2018041520,146.5315,-38.19428,3.1
10011,2018050516,146.5315,-38.19428,3.1
10011,2018050716,146.5315,-38.19428,3.1
10011,2018051012,146.5315,-38.19428,3.1
10011,2018051803,146.5315,-38.19428,3.1
10011,2018052114,146.5315,-38.19428,3.1
10011,2018052119,146.5315,-38.19428,3.1
10011,2018052414,146.5315,-38.19428,3.1
10011,2018052914,146.5315,-38.19428,3.1
10011,2018053112,146.5315,-38.19428,3.1
10011,2018060313,146.5315,-38.19428,3.1
10011,2018060608,146.5315,-38.19428,3.1
10011,2018060713,146.5315,-38.19428,3.1
10011,2018060716,146.5315,-38.19428,3.1
10011,2018060804,146.5315,-38.19428,3.1
10011,2018061117,146.5315,-38.19428,3.1
10011,2018061614,146.5315,-38.19428,3.1
10011,2018062114,146.5315,-38.19428,3.1
10011,2018062214,146.5315,-38.19428,3.1
10011,2018070701,146.5315,-38.19428,3.1
10011,2018071115,146.5315,-38.19428,3.1
10011,2018072004,146.5315,-38.19428,3.1
